author,word,character,digit,colon,semicolon,qmark,period,comma,exclamation,@,#
4903,10,58,0,0,0,0,0,0,0,0,0
2485,13,77,0,0,0,0,0,1,0,0,0
3809,7,40,0,0,0,0,0,1,0,0,0
3808,9,59,0,0,0,0,0,1,0,0,0
3804,5,30,0,0,0,0,0,0,1,0,0
3807,10,58,0,0,0,0,0,2,0,0,0
3806,11,62,0,0,0,0,0,1,0,0,0
3801,12,60,0,0,0,0,0,1,0,0,0
3800,15,86,0,0,0,0,0,0,0,0,0
3803,11,71,0,0,0,0,0,0,0,1,0
3802,8,48,0,0,0,0,0,1,0,0,0
8462,10,54,0,0,0,0,0,1,1,0,0
8463,17,106,1,0,0,0,1,1,0,0,0
8460,14,83,0,0,0,0,0,1,0,0,0
8461,10,57,0,0,0,0,0,0,0,0,0
8466,11,71,0,0,0,0,0,1,0,0,0
4671,17,104,0,0,0,0,0,2,0,1,0
8464,18,92,0,0,0,0,0,1,0,0,0
8465,12,72,0,0,0,0,1,2,0,2,0
8468,15,91,0,0,0,0,0,1,0,0,0
4906,14,98,1,0,0,0,0,0,0,0,2
4827,13,80,0,0,0,0,0,0,4,0,0
1967,16,87,0,0,0,0,0,1,0,0,0
7559,7,54,0,0,0,0,0,0,0,0,0
7553,7,42,0,0,0,0,0,0,0,0,0
7552,8,46,0,0,0,0,0,0,0,0,0
7551,14,78,0,0,0,1,0,1,0,0,0
7550,9,55,0,0,0,0,0,0,0,0,0
7557,12,64,0,0,0,0,0,0,0,0,0
7556,12,74,0,0,0,0,0,1,0,0,0
7555,12,66,0,0,0,0,0,1,0,0,0
7554,8,55,0,0,0,0,0,0,0,0,0
1960,11,68,0,0,0,0,0,0,1,0,0
4174,11,63,0,0,0,0,0,1,0,0,0
4175,14,87,0,0,0,0,0,1,0,0,0
4176,11,60,0,0,0,0,0,0,1,0,0
4177,15,83,1,0,0,0,0,2,0,0,0
4170,11,63,0,0,0,0,0,0,0,0,0
4171,12,69,0,0,0,0,0,1,0,0,0
4172,8,45,0,0,0,0,0,0,1,1,0
4173,14,87,0,0,0,0,0,0,0,0,0
4179,11,61,0,0,0,0,0,0,0,0,0
7395,12,63,0,0,0,0,0,0,1,0,0
9271,11,64,0,0,0,0,0,2,0,0,0
9272,12,71,0,0,0,0,0,0,0,0,0
996,7,41,0,0,0,0,0,0,0,0,0
7393,18,94,0,0,0,0,0,1,0,1,0
2228,10,59,0,0,0,0,0,0,0,1,0
2229,17,96,1,0,0,0,0,3,0,0,0
2226,15,76,0,0,0,0,0,0,0,0,0
2227,9,55,0,0,0,0,0,2,0,0,0
2224,12,76,1,0,0,0,0,1,0,0,0
2225,19,113,0,0,0,0,0,2,0,0,1
2222,14,83,0,0,0,0,0,1,0,0,0
2223,12,74,0,0,0,0,0,1,0,0,0
2220,15,89,0,0,0,0,0,1,0,1,0
2221,13,79,0,0,0,0,0,0,0,0,0
5925,18,101,0,0,0,0,0,0,0,0,0
5926,6,32,0,0,0,0,0,0,0,0,0
5927,13,75,0,0,0,0,0,1,0,0,0
5920,12,67,0,0,0,0,0,1,0,0,0
5921,9,54,0,0,0,0,0,0,0,1,0
5922,17,101,15,0,0,0,1,8,0,0,0
5923,13,75,0,0,0,0,0,1,1,0,0
5928,11,61,0,0,0,0,0,0,0,0,0
5929,10,57,0,0,0,0,0,2,1,0,0
999,17,96,2,0,0,0,0,0,1,0,0
7398,15,92,0,0,0,0,0,0,0,1,0
4505,10,59,0,0,0,0,0,2,0,0,0
4504,9,51,0,0,0,0,0,1,0,0,0
4507,12,63,0,0,0,0,0,1,0,0,0
4501,11,56,0,0,0,0,0,1,0,0,0
4500,14,73,0,0,0,0,0,1,0,0,0
4503,15,88,0,0,0,0,0,1,1,0,0
4502,7,43,0,0,0,0,0,0,1,0,0
4509,15,78,0,0,0,0,0,1,0,0,0
4508,15,115,0,1,0,0,1,2,0,0,1
2088,19,115,0,0,0,0,1,2,0,0,1
2089,12,79,0,0,0,0,0,0,0,0,0
2082,9,48,0,0,0,0,0,0,0,0,0
2080,14,79,0,0,0,0,0,1,0,0,0
2081,11,61,0,0,0,0,0,0,0,0,0
2086,15,87,0,0,0,0,0,0,1,1,0
2084,13,72,0,0,0,0,0,1,2,0,0
2085,19,102,1,0,0,0,0,1,0,0,0
9005,16,100,0,0,0,0,0,1,0,0,0
1696,17,97,0,2,0,0,0,2,0,0,0
1691,14,86,0,0,0,0,0,1,1,0,0
7318,15,75,0,0,0,0,0,1,0,0,0
7315,11,71,0,0,0,0,0,0,0,0,0
7314,18,91,0,0,0,0,0,3,0,0,0
7317,17,93,0,0,0,0,0,1,1,0,0
7316,16,96,1,0,0,0,0,1,0,1,0
7311,13,81,0,0,0,0,0,0,1,0,0
7310,13,71,0,0,0,0,0,1,0,0,0
7313,11,74,0,0,0,0,1,0,0,1,0
7312,12,69,0,0,0,0,0,0,0,0,0
7030,15,87,0,0,0,0,0,0,0,0,0
7032,8,49,0,0,0,0,0,0,0,0,0
7033,7,47,0,1,0,0,0,0,0,0,0
7034,18,104,2,0,0,0,0,2,0,0,0
9011,15,91,1,0,0,0,0,0,1,0,1
7036,14,75,0,0,0,0,0,0,0,1,0
7037,10,62,0,0,0,0,0,0,0,0,0
7038,15,91,1,0,0,0,0,1,0,0,0
7039,8,46,0,0,0,0,0,0,0,0,0
9018,10,53,0,0,0,0,0,1,0,0,0
9019,20,116,0,0,0,0,1,2,0,0,0
9137,16,91,0,0,0,0,0,3,0,0,0
7788,13,74,2,0,0,0,0,1,0,0,0
7789,13,75,0,0,0,0,0,1,0,0,0
7786,14,81,0,0,0,0,0,1,0,0,0
7787,13,82,2,0,0,0,0,0,0,1,0
7784,12,65,0,0,0,0,0,1,0,0,0
7785,15,90,1,0,0,0,0,1,0,0,0
7783,16,87,0,0,0,0,0,1,0,0,0
7780,15,92,1,0,0,0,0,0,0,1,0
7781,17,104,0,0,0,0,0,1,1,0,0
1009,14,93,0,0,0,0,0,0,0,0,0
1008,16,96,0,0,0,0,0,0,0,0,0
1007,15,88,0,0,0,0,0,1,0,0,0
1006,12,70,0,0,0,0,0,1,0,0,0
1005,14,84,1,0,0,0,0,0,0,0,0
1004,14,92,0,0,0,0,0,0,0,0,0
1003,10,56,0,0,0,0,0,1,0,0,0
1002,14,80,0,0,0,0,0,3,0,0,0
1001,11,65,0,0,0,0,0,1,0,1,0
1000,15,85,0,0,0,0,0,2,2,0,0
4349,15,82,0,0,0,0,0,0,1,1,0
4348,15,95,1,0,0,0,0,7,4,0,0
4347,13,85,0,0,0,0,0,1,0,0,0
4346,14,74,0,0,0,0,0,0,0,0,0
4345,13,83,0,0,0,0,0,1,0,0,0
4344,8,57,1,0,0,0,0,0,0,0,0
4343,13,76,0,0,0,0,0,1,0,0,0
4342,10,58,0,0,0,0,0,2,0,0,0
4341,7,48,0,0,0,0,0,0,1,3,0
4340,18,117,2,1,0,0,0,4,0,0,0
8615,9,52,0,0,0,0,0,0,0,0,0
8614,17,101,2,0,0,0,0,1,0,0,0
8617,11,62,0,0,0,0,0,1,1,0,0
8616,12,72,0,0,0,0,0,2,0,0,0
8611,16,93,0,0,0,0,0,1,1,0,0
8610,13,72,0,0,0,0,0,0,0,0,0
8613,12,65,0,0,0,0,0,0,0,0,0
8612,14,83,0,0,0,0,0,0,0,0,0
8619,22,128,0,0,0,0,0,1,2,0,0
8618,13,77,0,0,0,0,0,4,0,0,0
5719,7,38,0,0,0,0,0,0,0,0,0
5718,10,65,1,0,0,0,0,0,0,0,0
5717,9,52,0,0,0,0,0,0,0,0,0
5716,12,71,0,0,0,0,0,2,0,1,0
5715,15,83,1,0,0,0,0,1,0,0,0
5714,18,95,0,0,0,0,0,1,0,0,0
5713,7,45,0,0,0,0,0,0,0,0,0
5712,11,60,0,0,0,0,0,1,0,0,0
5711,10,65,0,0,0,0,0,2,1,0,0
5710,10,57,0,0,0,0,0,2,0,0,0
3305,14,73,0,0,0,0,0,1,0,0,0
929,11,57,0,0,0,0,0,1,0,0,0
9584,10,47,0,0,0,0,0,0,0,0,0
9273,20,116,0,0,0,0,0,1,0,1,0
9585,14,72,0,0,0,0,0,1,0,0,0
3575,18,97,0,0,0,0,0,2,0,0,0
5091,13,68,0,0,0,0,0,0,0,0,0
3577,9,58,0,0,0,0,0,1,0,0,0
7816,12,77,1,0,0,0,0,2,0,0,0
7817,15,96,0,0,0,0,0,1,0,2,0
7814,14,83,0,0,0,0,0,1,0,0,0
7815,13,75,0,0,0,0,0,0,0,0,0
7812,4,24,0,0,0,0,0,0,0,0,0
7813,12,62,0,0,0,0,0,0,0,0,0
7810,15,86,0,0,0,0,0,1,0,0,0
7811,17,97,1,0,0,0,0,1,0,0,0
3571,10,57,0,0,0,0,0,1,0,0,0
7818,12,71,0,0,0,0,0,0,3,0,0
7819,13,75,0,0,0,0,0,1,0,0,0
5096,13,74,0,0,0,0,0,2,0,0,0
9276,11,65,0,0,0,0,0,1,0,0,0
2666,13,74,2,0,0,0,0,1,0,0,0
2667,12,74,0,0,0,0,0,1,0,0,0
9588,1,83,0,0,0,0,0,0,0,0,0
4495,13,72,0,0,0,0,0,2,0,0,0
4494,10,53,0,0,0,0,0,0,0,1,0
4493,11,60,0,0,0,0,0,0,0,1,0
4492,9,53,0,0,0,0,0,1,1,0,0
9379,15,84,0,0,0,0,0,1,0,0,0
9378,9,54,0,0,0,0,0,0,0,0,0
2660,12,67,0,0,0,0,0,0,0,0,0
9371,23,126,0,0,0,0,0,1,0,0,0
9370,12,72,0,0,0,0,0,1,0,1,0
9373,13,74,0,0,0,0,0,0,0,0,0
9372,14,90,1,0,0,0,0,1,0,1,0
9375,14,77,0,0,0,0,0,1,0,0,0
9374,11,63,0,0,0,0,0,0,0,0,0
9377,7,40,0,0,0,0,0,0,0,0,0
9376,18,114,0,1,0,0,0,2,0,0,0
1829,12,66,0,0,0,0,0,1,0,0,0
1828,12,65,0,0,0,0,0,0,0,0,0
1825,14,75,0,0,0,0,0,2,0,0,0
1824,12,65,0,0,0,0,0,5,0,0,0
1827,8,43,0,0,0,0,0,0,0,0,0
1826,14,88,1,0,0,0,0,0,0,0,0
1821,16,89,0,0,0,0,0,1,0,0,0
1820,4,23,0,0,0,0,0,0,0,0,0
1823,9,53,0,0,0,0,0,0,0,0,0
1822,13,73,0,0,0,0,0,0,0,0,0
2147,16,93,0,0,0,0,0,2,0,1,0
2146,14,78,0,0,0,0,0,1,0,0,0
2413,8,50,0,0,0,0,0,1,0,0,0
2144,15,86,1,0,0,0,0,1,1,0,0
2143,18,105,0,0,0,0,0,1,0,0,0
4979,10,61,0,0,0,0,0,0,0,0,0
2141,17,90,0,0,0,0,0,1,0,0,0
2416,18,115,1,1,0,0,0,2,0,0,0
2419,10,59,0,0,0,0,0,0,0,0,0
2418,14,78,0,0,0,0,0,1,0,0,0
4976,9,50,0,0,0,0,0,0,0,0,0
4977,18,107,0,0,0,0,0,1,0,0,1
4970,13,81,0,0,0,0,1,1,0,0,0
4971,13,74,0,0,0,0,0,1,1,1,0
4972,16,91,0,0,0,0,0,1,0,0,0
4973,17,94,0,0,0,0,0,1,0,0,0
1920,13,72,0,0,0,0,0,1,0,0,0
3277,10,55,0,0,0,0,0,0,0,0,0
1922,13,74,0,0,0,0,0,1,0,0,0
3275,12,64,0,0,0,0,0,1,0,0,0
1924,17,100,0,0,0,0,0,1,0,1,0
3273,14,81,0,0,0,0,0,1,0,0,0
3270,17,100,0,0,0,0,0,1,1,0,0
3271,2,58,0,0,0,46,0,0,0,0,0
1928,15,84,0,0,0,0,0,2,1,0,0
1929,10,58,0,0,0,0,0,0,0,0,0
3278,17,113,1,1,0,0,0,3,0,0,0
3279,5,33,0,1,0,0,0,0,0,0,0
5692,6,33,0,0,0,0,0,0,0,0,0
5586,8,50,0,0,0,0,0,1,0,0,0
5587,17,100,0,0,0,0,0,1,0,1,0
5584,12,79,0,0,0,0,0,1,0,0,0
3319,18,109,0,0,0,0,0,2,0,0,0
3318,12,66,0,0,0,0,0,4,0,0,0
5585,10,55,0,0,0,0,0,1,1,0,0
5489,15,82,1,0,0,0,0,1,0,0,0
5488,12,67,0,0,0,0,0,1,0,0,0
5487,15,74,0,0,0,0,0,1,0,0,0
3310,11,61,0,0,0,0,0,0,0,0,0
5485,14,80,0,0,0,0,0,1,1,1,0
5484,10,58,0,0,0,0,0,1,0,0,0
3315,19,113,0,0,0,0,0,2,0,0,0
3314,13,71,1,0,0,0,0,1,0,0,0
5481,12,73,0,0,0,0,0,1,0,0,0
3316,12,80,0,0,0,0,0,1,0,1,0
22,17,90,0,0,0,0,0,1,0,0,0
23,10,63,0,0,0,0,0,0,0,0,0
60,8,45,0,0,0,0,0,0,0,0,0
61,14,79,0,0,0,0,0,1,0,0,0
62,6,36,0,0,0,0,0,1,0,0,0
63,16,107,0,0,0,0,0,5,0,0,0
65,12,67,0,0,0,0,0,1,0,0,0
66,14,81,0,0,0,0,0,1,0,0,0
67,13,72,0,0,0,0,0,1,0,0,0
68,16,90,0,0,0,0,0,0,0,0,0
69,11,63,0,0,0,0,1,0,0,0,0
9330,7,38,0,0,0,0,0,0,0,0,0
509,11,65,0,0,0,0,0,1,0,0,0
506,13,75,0,0,0,0,0,1,1,0,0
504,11,64,0,1,0,0,0,4,1,0,0
505,13,79,0,0,0,0,0,1,0,0,0
502,12,64,2,0,0,0,0,0,0,0,0
503,12,69,0,0,0,0,0,0,3,0,0
500,11,71,0,0,0,0,0,1,0,0,0
501,17,101,2,0,0,0,1,0,0,1,0
1212,12,82,1,0,0,0,0,0,0,0,0
631,14,80,0,0,0,0,0,0,0,0,0
1210,10,54,0,0,0,0,0,1,0,0,0
1211,17,114,3,1,0,0,0,2,0,0,0
1216,16,91,0,0,0,0,0,1,0,3,0
635,10,71,1,0,0,0,1,0,0,0,2
1214,14,75,0,0,0,0,0,1,0,0,0
637,12,69,0,0,0,0,0,1,1,0,0
638,13,90,0,0,0,0,0,1,0,0,0
1218,11,65,0,0,0,0,0,0,0,0,0
1219,11,60,0,0,0,0,0,1,0,0,0
6521,15,95,0,1,0,0,0,0,0,1,0
6520,17,106,5,0,0,0,1,2,0,0,0
6523,14,81,1,0,0,0,0,0,0,1,0
6522,7,36,0,0,0,0,0,0,1,0,0
8268,17,105,0,0,0,0,0,1,0,0,0
8269,18,101,0,0,0,0,0,2,0,0,0
6527,12,73,0,0,0,0,0,1,1,0,0
6526,15,88,0,0,0,0,0,1,0,0,0
6529,11,66,4,0,0,0,2,1,0,0,0
8265,15,83,0,0,0,0,0,2,0,0,0
8266,11,60,0,0,0,0,0,1,0,0,0
8267,13,71,0,0,0,0,0,1,0,0,0
8260,18,115,2,0,0,0,0,1,1,0,0
8261,17,86,0,0,0,0,0,0,0,0,0
8262,13,70,0,0,0,0,0,1,0,0,0
8263,9,52,0,0,0,0,0,0,0,0,0
3869,10,65,1,0,0,0,0,0,0,0,0
3868,14,83,0,0,0,0,0,1,1,1,0
3863,8,47,0,0,0,0,0,0,0,0,0
3862,14,76,0,0,0,0,0,1,0,0,0
3861,14,82,0,0,0,0,0,1,0,0,0
3860,16,96,2,0,0,0,0,0,0,0,0
3867,14,83,0,0,0,0,0,2,0,0,0
3866,12,71,1,0,0,0,0,0,0,0,1
3865,11,69,0,0,0,0,0,0,0,0,0
3864,15,88,0,0,0,0,0,1,0,0,0
8408,6,33,0,0,0,0,0,0,0,0,0
8400,11,61,0,0,0,0,0,1,0,0,0
8401,15,89,0,0,0,0,0,0,0,0,0
8402,9,54,0,0,0,0,0,0,1,0,0
8403,11,69,0,0,0,0,0,1,1,0,0
8405,14,81,0,0,0,0,0,1,0,0,0
8406,22,124,3,0,0,0,0,2,0,0,0
8407,15,88,2,0,0,0,0,0,0,0,0
7571,14,80,0,0,0,0,0,0,0,0,0
7570,14,78,0,0,0,0,0,1,0,0,0
7573,8,46,0,0,0,0,0,0,0,0,0
7572,17,101,0,0,0,0,0,1,0,0,0
7575,14,79,0,0,0,0,0,1,0,0,0
7574,12,65,0,0,0,0,0,1,0,0,0
7577,9,48,0,0,0,0,0,0,0,1,0
7576,14,80,0,0,0,0,0,0,0,0,0
7579,14,86,0,0,0,0,0,1,0,0,0
9815,12,72,1,0,0,0,0,0,0,0,0
9816,13,79,0,0,0,0,0,0,0,0,0
9817,10,56,0,0,0,0,0,1,0,0,0
9810,12,64,0,0,0,0,0,1,0,0,0
9811,12,69,0,0,0,0,0,1,0,0,0
9812,15,83,0,0,0,0,0,1,0,0,0
9813,11,71,0,0,0,0,0,1,0,0,0
4153,11,60,0,0,0,0,0,1,0,0,0
4150,7,37,0,0,0,0,0,0,0,1,0
4151,20,115,1,0,0,0,0,1,0,0,0
4156,16,83,0,0,0,0,0,1,0,0,0
4157,10,83,0,0,0,0,0,1,0,0,0
4154,17,111,1,0,0,0,0,2,0,0,0
4155,11,70,0,0,0,0,0,0,0,0,0
4158,15,85,0,0,0,1,0,2,4,1,0
4159,20,108,0,0,0,0,0,2,0,0,0
1198,11,60,0,0,0,0,0,0,0,0,0
8335,8,42,0,0,0,0,0,1,0,0,0
8138,14,82,0,0,0,0,0,0,0,1,0
6714,14,78,0,0,0,0,0,1,0,1,0
8339,11,64,0,0,0,0,0,0,1,1,0
8139,19,118,1,1,0,0,0,3,0,0,0
5903,16,84,0,0,0,0,0,1,0,0,0
5900,6,36,0,0,0,0,0,0,0,0,0
5901,10,59,0,0,0,0,0,0,0,0,0
5906,10,60,0,0,0,0,0,0,0,1,0
5907,12,68,1,0,0,0,0,0,0,0,0
5904,10,61,1,0,0,0,0,0,0,0,0
5905,18,125,1,0,0,0,1,1,0,0,0
5909,14,85,0,0,0,0,0,1,0,0,0
8213,12,73,3,0,0,0,0,1,0,0,0
3489,7,35,0,0,0,0,0,0,0,0,0
3488,16,92,0,0,0,0,0,0,1,0,0
8212,24,128,2,0,0,0,1,2,0,0,0
3481,20,110,0,0,0,0,0,1,1,0,0
3480,5,33,0,0,0,0,0,0,0,0,0
3483,12,66,0,0,0,0,0,2,1,0,0
3482,12,72,0,0,0,0,0,0,0,1,0
3485,18,104,0,0,0,0,0,3,0,0,0
3484,11,78,0,0,0,0,0,1,0,1,0
3487,12,71,0,0,0,0,0,1,0,0,0
8742,15,88,0,0,0,0,0,0,0,0,0
4563,12,66,0,0,0,0,0,2,0,0,0
4562,10,60,0,0,0,0,0,0,0,0,0
4561,13,73,0,0,0,0,0,1,0,1,0
4560,10,54,0,0,0,0,0,1,0,0,0
4567,9,57,0,0,0,0,0,0,0,0,0
4566,14,77,0,0,0,0,0,1,2,0,0
4565,16,89,0,0,0,0,0,0,0,1,0
4564,12,78,3,0,0,0,0,1,0,0,0
4569,14,88,0,0,0,0,0,0,0,1,0
4568,13,72,0,0,0,0,0,1,0,0,0
9601,16,100,0,0,0,0,0,0,0,0,0
9352,15,93,0,0,0,0,0,2,0,0,1
9603,14,74,0,0,0,0,0,1,0,0,0
9350,10,59,0,0,0,0,0,0,0,0,0
7587,7,43,0,0,0,0,0,2,0,0,0
9357,2,14,0,0,0,0,0,0,0,0,0
9356,10,63,0,0,0,0,0,0,1,0,0
9606,9,56,1,0,0,0,0,0,3,0,0
6064,13,73,0,0,0,0,0,1,0,0,0
6065,9,57,0,0,0,0,0,0,0,0,1
6066,14,71,0,0,0,0,0,0,0,0,0
6067,12,73,0,0,0,0,0,1,0,0,0
6060,17,94,0,0,0,0,0,0,0,0,0
6062,23,119,5,1,0,0,0,3,0,0,0
6063,14,89,0,0,0,0,0,1,0,0,0
6068,10,51,0,0,0,0,0,0,0,0,0
2604,13,102,2,0,0,0,0,1,0,0,0
2605,17,103,2,0,0,0,0,2,0,1,1
2606,13,73,0,0,0,0,0,1,0,0,0
2607,10,60,0,0,0,0,0,1,0,1,0
2600,10,62,0,0,0,0,0,1,0,0,0
2601,15,80,0,0,0,0,0,0,0,0,0
2602,17,95,0,0,0,0,0,0,0,0,0
2608,16,96,1,0,0,0,0,1,0,0,0
2609,9,47,0,0,0,0,0,0,0,0,0
1190,14,84,0,0,0,0,0,1,0,0,0
7379,13,67,0,0,0,0,0,0,0,0,0
7378,8,59,1,0,0,0,0,0,0,0,0
7373,17,102,0,1,0,0,0,0,0,0,0
7372,17,94,1,0,0,0,0,3,0,0,0
7371,9,54,0,0,0,0,0,0,0,0,0
7377,18,101,0,0,0,0,0,2,0,1,0
7376,12,72,0,0,0,0,0,3,0,0,0
7375,14,76,0,0,0,0,0,1,0,0,0
7374,12,68,0,0,0,0,0,0,0,0,0
9032,18,95,0,0,0,0,0,0,0,0,0
9033,6,37,0,0,0,0,0,0,0,0,0
9030,10,65,0,0,0,0,0,0,0,0,0
9031,15,89,0,0,0,0,0,0,0,1,0
9036,9,49,0,0,0,0,0,0,0,0,0
7018,18,105,1,0,0,0,0,0,0,0,0
7019,17,101,1,0,0,0,0,3,1,0,0
7016,15,84,0,0,0,0,0,1,0,0,0
7017,10,65,0,0,0,0,0,1,0,0,0
9038,12,73,0,0,0,0,0,1,1,1,0
7015,17,101,0,0,0,0,0,1,0,0,0
7012,9,46,0,0,0,0,0,0,0,0,0
7013,12,64,0,0,0,0,0,1,0,0,0
7010,11,72,0,0,0,0,0,0,0,0,0
7011,9,55,0,0,0,0,0,0,0,0,0
732,11,64,0,0,0,0,0,0,0,0,0
1195,9,52,0,0,0,0,0,0,0,0,0
753,21,109,0,0,0,0,0,1,0,0,0
752,16,95,0,0,0,0,0,0,0,0,0
750,11,62,0,0,0,0,0,1,0,0,0
757,15,87,1,0,0,0,0,0,0,0,0
756,16,107,1,0,0,0,0,1,0,1,1
755,18,104,3,0,0,0,0,0,1,0,0
1806,12,72,0,0,0,0,0,1,0,0,0
3780,16,87,0,0,0,0,0,4,1,0,0
1804,13,81,0,0,0,0,0,0,0,0,0
2958,13,74,0,0,0,0,0,0,0,0,0
2959,16,89,0,0,0,0,0,2,0,0,0
2954,13,85,1,0,0,0,0,0,0,0,0
2955,12,72,0,0,0,0,0,0,0,0,0
2956,16,101,1,0,0,0,0,1,0,0,0
2950,14,78,0,0,0,0,0,0,0,0,0
2951,18,113,1,1,0,0,0,2,0,0,0
2952,17,88,0,0,0,0,0,0,0,0,0
2953,14,83,2,0,0,0,0,0,1,0,0
5344,11,64,0,0,0,0,0,0,0,0,0
5345,18,112,1,0,0,0,0,3,0,0,0
5346,15,95,0,0,0,0,0,1,0,0,0
1026,16,90,0,0,0,0,0,1,0,0,0
5340,14,92,1,0,0,0,0,1,0,0,0
5341,10,55,0,0,0,0,0,0,0,0,0
5342,11,62,0,0,0,0,0,0,0,0,0
5343,8,44,0,0,0,0,0,0,0,0,0
3785,10,66,0,0,0,0,0,0,0,0,0
1029,18,108,0,0,0,0,0,1,0,0,0
1028,12,73,0,0,0,0,0,1,0,0,0
5456,8,55,1,0,0,0,0,0,0,0,0
3788,22,127,1,0,0,0,0,2,1,0,0
4365,16,93,0,0,0,0,0,0,1,0,0
4364,15,70,0,0,0,0,0,1,0,0,0
4367,16,95,0,0,0,0,0,1,0,1,0
4366,14,82,0,0,0,0,0,0,0,0,0
4361,10,60,3,0,0,0,0,0,0,0,0
4360,13,78,0,0,0,0,1,1,0,0,0
4363,14,90,1,0,0,0,0,0,0,0,0
4362,9,51,0,0,0,0,0,0,0,0,0
4369,16,82,0,0,0,1,0,0,0,1,0
4368,15,81,0,0,0,0,0,1,0,0,0
8995,14,73,0,0,0,0,0,2,0,1,0
3108,14,91,1,1,0,0,0,0,0,0,0
3109,18,104,2,0,0,0,0,2,1,0,0
3104,16,117,0,1,0,0,1,2,0,0,0
3105,12,71,1,0,0,0,0,0,1,0,0
3106,17,104,0,0,0,0,0,2,2,0,0
3100,10,53,0,0,0,0,0,2,0,0,0
3101,16,90,0,0,0,0,0,1,2,0,0
3102,20,123,0,0,0,0,0,3,0,0,0
3103,14,79,0,0,0,0,0,2,0,0,0
8673,14,80,0,0,0,0,0,0,0,1,0
8672,18,104,2,0,0,0,0,1,0,0,0
8671,13,78,0,0,0,0,0,0,0,0,0
8670,14,84,0,0,0,0,0,2,1,1,0
8677,10,63,1,0,0,0,0,0,0,0,0
8676,15,85,0,0,0,0,0,1,0,0,0
8675,9,63,0,0,0,0,0,0,1,0,0
8674,13,76,1,0,0,0,0,0,0,0,0
8679,9,52,0,0,0,0,0,0,0,0,0
8678,15,81,0,0,0,0,0,1,0,0,0
4093,12,100,0,0,0,0,0,2,0,0,0
4092,14,88,1,0,0,0,0,1,0,0,0
4091,9,56,0,0,0,0,0,1,0,0,0
4090,13,81,0,0,0,0,0,0,0,0,0
4097,13,75,0,0,0,0,0,2,1,1,0
4096,11,66,0,0,0,0,0,0,1,0,0
4095,16,101,0,0,0,0,1,0,0,0,0
4094,12,69,0,0,0,0,0,1,0,0,0
4099,8,46,0,0,0,0,0,0,2,0,0
4098,16,107,1,0,0,0,0,1,0,0,0
5735,11,66,4,0,0,0,1,1,0,0,0
5734,7,49,1,0,0,0,0,1,0,0,0
5737,18,111,3,0,0,0,0,1,0,0,0
5736,13,75,0,0,0,0,0,2,0,0,0
5731,17,102,0,0,0,0,0,1,0,0,0
5730,13,75,0,0,0,0,0,0,0,2,0
5733,16,95,0,0,0,0,0,1,0,0,0
5732,12,75,0,0,0,0,0,1,0,0,0
5738,20,118,0,0,0,0,0,1,0,0,0
1563,14,92,11,3,0,0,1,0,0,0,1
8097,9,53,0,0,0,0,0,2,0,0,0
8096,12,67,0,0,0,0,0,0,0,0,0
8095,16,84,0,0,0,0,0,1,1,0,0
8094,10,76,0,0,0,0,0,0,0,5,0
8093,8,44,0,0,0,0,0,0,0,0,0
8092,15,99,0,0,0,0,0,1,0,0,0
8091,8,44,0,0,0,0,0,1,0,0,0
8090,11,63,0,0,0,0,0,2,0,0,0
1565,12,66,1,0,0,0,0,3,2,0,0
8099,16,98,0,1,0,0,0,0,0,1,0
8098,18,99,1,0,0,0,0,1,0,0,0
5239,11,57,0,0,0,0,0,0,0,0,0
6659,11,67,0,0,0,0,0,1,0,0,0
6658,13,69,0,0,0,0,0,1,0,0,0
6657,10,52,0,0,0,0,0,1,1,0,0
6656,14,84,0,0,0,0,0,4,0,0,0
6655,16,96,0,0,0,0,0,1,0,0,0
6654,17,87,0,0,0,0,0,1,0,0,0
6653,11,73,0,0,0,0,0,0,0,0,0
6652,12,60,0,0,0,0,0,0,0,1,0
6651,9,56,0,0,0,0,0,2,0,0,0
6650,8,50,1,0,0,0,0,0,0,0,0
6385,12,67,0,0,0,0,0,1,0,0,0
6384,11,65,1,0,0,0,0,0,0,0,0
6387,4,26,0,0,0,0,0,0,0,0,0
6386,18,116,4,0,0,0,0,1,0,0,0
6381,11,64,0,0,0,0,0,2,0,0,0
6380,14,81,0,0,0,0,0,1,0,0,0
6383,12,65,0,0,0,0,0,1,0,1,0
6382,6,47,0,0,0,0,0,5,0,0,0
6389,13,71,1,0,0,0,0,0,1,0,0
6388,10,62,0,0,0,0,0,3,1,0,0
2381,11,65,0,0,0,0,0,0,0,0,0
2383,11,64,0,0,0,0,0,0,1,0,0
2382,10,64,0,0,0,0,0,1,0,0,0
2385,16,106,1,0,0,0,1,1,2,0,0
2384,11,62,1,0,0,0,0,4,1,0,0
2387,13,69,0,0,0,0,0,1,0,0,0
2386,11,62,0,0,0,0,0,1,0,0,0
2389,15,77,1,0,0,0,0,1,0,0,0
2388,12,70,0,0,0,0,0,1,0,1,0
7306,13,69,0,0,0,0,0,0,0,0,0
7307,9,62,0,0,0,0,0,0,0,0,0
1849,15,87,3,0,0,0,0,0,1,0,0
1848,20,119,1,0,0,0,0,2,0,0,0
1843,13,75,0,0,0,0,0,1,0,0,0
1842,11,61,0,0,0,0,0,0,0,0,0
1841,10,59,0,0,0,0,0,1,1,1,0
